labels,image_path,post_text
huaico,dataset\huaico\b3ae3ef7efe492bc92daad3fe501faf1.jpg,"𝗨𝗡 𝗗𝗘𝗦𝗟𝗜𝗭𝗔𝗠𝗜𝗘𝗡𝗧𝗢 𝗗𝗘 𝗟𝗢𝗗𝗢 𝗬 𝗣𝗜𝗘𝗗𝗥𝗔𝗦, 𝗥𝗘𝗚𝗜𝗦𝗧𝗥𝗔𝗗𝗢 𝗔𝗣𝗥𝗢𝗫𝗜𝗠𝗔𝗗𝗔𝗠𝗘𝗡𝗧𝗘 𝗔 𝗟𝗔𝗦 𝟬𝟱:𝟬𝟬 𝗛𝗢𝗥𝗔𝗦 𝗗𝗘𝗟 𝟮𝟰 𝗗𝗘 𝗔𝗕𝗥𝗜𝗟, 𝗗𝗘𝗝𝗢́ 𝗗𝗢𝗦 𝗣𝗘𝗥𝗦𝗢𝗡𝗔𝗦 𝗛𝗘𝗥𝗜𝗗𝗔𝗦 𝗬 𝗨𝗡𝗔 𝗩𝗜𝗩𝗜𝗘𝗡𝗗𝗔 𝗔𝗙𝗘𝗖𝗧𝗔𝗗𝗔 𝗘𝗡 𝗘𝗟 𝗔𝗡𝗘𝗫𝗢 𝗘𝗟 𝗜𝗡𝗚𝗘𝗡𝗜𝗢, 𝗖𝗔𝗦𝗘𝗥𝗜́𝗢 𝗨𝗖𝗨𝗡𝗖𝗛𝗔, 𝗘𝗡 𝗘𝗟 𝗗𝗜𝗦𝗧𝗥𝗜𝗧𝗢 𝗗𝗘𝗟 𝗠𝗜𝗦𝗠𝗢 𝗡𝗢𝗠𝗕𝗥𝗘, 𝗣𝗥𝗢𝗩𝗜𝗡𝗖𝗜𝗔 𝗗𝗘 𝗕𝗢𝗟𝗜́𝗩𝗔𝗥 Así lo informó el Centro de Operaciones de Emergencia Regional (COER) de La Libertad, quien indicó que los ocupantes de la vivienda afectada por el huaico fueron trasladados al centro de salud de Ucuncha, donde se recuperan de sus heridas. En tanto, la casa quedó inundada por el lodo. Según el Reporte de Emergencia N° 326-2025 emitido por el COER La Libertad, el huaico también afectó 2 kilómetros de la vía principal. Además, el jefe de la Oficina de Defensa Civil de la Municipalidad Distrital se desplazó hasta la zona para realizar la evaluación de daños. La situación se mantiene como emergencia en proceso, mientras las autoridades continúan con las labores de respuesta y asistencia. Bolívar es una de las provincias más castigadas en la sierra de la región La Libertad a consecuencia de las lluvias intensas. A la fecha se han trasladado alrededor de 56 toneladas en ayuda humanitaria a Bolívar y Pataz, que es otra de las provincias afectadas por estos eventos naturales. #Noticias #Huaico #DeslizamientoDeTierra #Ucuncha #LaLibertad #Perú #TrujilloLimpio #PerúLimpio   www.trujillolimpio.com  Teléfono: 949178299  WhatsApp: https://wa.me/949178299 /  https://wa.me/992722424"
huaico,dataset\huaico\baba839ad2286a51d0de58a618000094.jpg,"((( ))) Pataz incomunicado por Huaicos   Lo advirtió el Servicio Nacional de Meteorología e Hidrología del Perú (#Senamhi), las intensas lluvias que afectan el ande liberteño ya están causando serios daños en varias localidades, especialmente en los accesos al distrito de #Pataz. Un huaico se registró en el sector Mama Lucha, ubicado en el distrito de Pataz, en la provincia de Pataz, afectando aproximadamente 20 metros de la vía LI-125. El evento provocó la interrupción del tránsito en esta importante carretera, dejando incomunicado el distrito con otras zonas de la región. A través del Centro de Operaciones de Emergencia Regional (#COER) La Libertad, se reportó el incidente y de inmediato, la Municipalidad Distrital de Pataz desplegó maquinaria pesada (cargador frontal) para realizar trabajos de limpieza y rehabilitar la vía. En las imágenes enviadas por el personal de transporte de la municipalidad de Pataz se puede observar el peligro que enfrentan los conductores, quienes, en muchos casos, realizan maniobras arriesgadas para continuar su trayecto, poniendo en riesgo sus vidas y la de sus pasajeros. El alcalde del distrito de Pataz, Segundo Armas Villalobos, informó que se están realizando esfuerzos continuos con maquinaria pesada como cargadores frontales y retroexcavadoras para rehabilitar las vías en los diferentes tramos afectados. Por otro lado, en la zona se encuentra atascado un bus de la empresa de transporte en un el cauce del río.  ""Necesitamos todo el apoyo con maquinaria y que el COER La Libertad priorice las atenciones hacia nuestro distrito"", afirmó Armas Villalobos."
huaico,dataset\huaico\35168a4eeecec98ac3834d46a94db014.jpg,"#liberteñomatinal || HUAICO Y DAÑOS AFECTAN ACCESOS A PATAZ POR LLUVIAS EN EL ANDE LIBERTEÑO   Las intensas lluvias que afectan el ande liberteño ya están causando graves daños en varias localidades, especialmente en los accesos al distrito de Pataz.  Según el Servicio Nacional de Meteorología e Hidrología del Perú (Senamhi), un huaico registrado en el sector Mama Lucha, en la provincia de Pataz, bloqueó alrededor de 20 metros de la vía LI-125, dejando incomunicado al distrito con otras zonas de la región. Ante la emergencia, la Municipalidad Distrital de Pataz desplegó maquinaria pesada, como cargadores frontales, para limpiar y rehabilitar la carretera. Sin embargo, las imágenes muestran el peligro para los conductores, quienes realizan maniobras arriesgadas para continuar su viaje. El alcalde Segundo Armas Villalobos destacó que se están haciendo esfuerzos continuos con retroexcavadoras para rehabilitar las vías, mientras que un bus de transporte se encuentra atascado en el cauce del río. Armas Villalobos solicitó apoyo urgente con maquinaria y pidió al COER La Libertad priorizar las atenciones hacia el distrito."
huaico,dataset\huaico\08c78045675964160f82bb8f052e71d6.jpg,"¡HUAICO SEPULTÓ A MUJERES! Dos mujeres pierden la vida tras deslizamientos por intensas lluvias en la zona de la Candelaria, anexo la Soledad, distrito de Parcoy, provincia de Pataz, La Libertad. Mientras que, otra se salvó de milagro tras lograr salir a tiempo.  #Parcoy #PATAZ   Envíanos fotos y videos de tus denuncias al"
huaico,dataset\huaico\d585e904e7c4dd29f8fdacf4244d7c3d.jpg,"Huaicos y torrenciales lluvias dejan aislado Pataz #TrujilloPrensa  El Alcalde del distrito de Pataz, Segundo Armas Villalobos, solicitó con urgencia apoyo a Defensa Civil, al Gobierno Regional y al Gobierno Central para recuperar las vías de acceso que fueron severamente afectadas tras los huaicos y torrenciales lluvias que azotaron la zona, dejando al distrito completamente aislado. Este fenómeno natural, que ocurrió el martes 4 de febrero, ha generado una situación de emergencia que requiere intervención inmediata para evitar mayores consecuencias. El huaico se presentó en el anexo de Santa María, ubicado en el distrito de Pataz, provincia de Pataz, aproximadamente a las 5 de la tarde. Las intensas lluvias que precedieron al deslizamiento de tierra ocasionaron un daño significativo en las infraestructuras viales y el acceso al distrito. Lamentablemente, el huaico dejó como saldo una víctima fatal, lo que agrava aún más la situación de emergencia.  Ante la magnitud del desastre, el alcalde Segundo Armas Villalobos activó de inmediato los protocolos de emergencia. En una acción coordinada, el jefe de la Oficina de Defensa Civil de la Municipalidad Distrital de Pataz dispuso que se recabara toda la información relevante sobre los daños ocasionados por el huaico, para poder tomar decisiones rápidas y eficaces. A través del Espacio de Monitoreo de Emergencias y Desastres (EMED) Salud Pataz, se confirmó la tragedia de una persona fallecida, y se comenzaron a evaluar las áreas afectadas para priorizar las labores de rescate. El alcalde Armas Villalobos hizo un llamado urgente a las autoridades nacionales, regionales y locales para que brinden el apoyo necesario en términos de recursos, personal y equipos especializados en situaciones de desastres naturales. En este sentido, pidió que se agilicen los esfuerzos para restablecer las vías de acceso, ya que el aislamiento del distrito está dificultando el traslado de alimentos, medicinas y equipos de rescate. Además, expresó su preocupación por las posibles afectaciones a la salud de la población debido a la falta de acceso y la situación de emergencia. La situación sigue siendo crítica, y las autoridades locales continúan trabajando en el monitoreo constante del clima y en la atención de los afectados. Se espera que con la colaboración de todas las instituciones involucradas, se logre superar esta difícil crisis y se pueda restablecer la normalidad en el distrito de Pataz lo más pronto posible. Las autoridades locales seguirán informando sobre los avances de las labores de rescate y rehabilitación de las vías, además de coordinar el envío de ayuda humanitaria a las zonas más afectadas."
huaico,dataset\huaico\df094c397c2e7bc78b52bfb76e690d45.jpg,"¡¡EMERGENCIA EN LA LIBERTAD!! INTENSAS LLUVIAS PROVOCAN HUAICO EN LLACUABAMBA, RETAMAS, PATAZ Y PARCOY BLOQUEANDO 300 METROS DE LA VÍA NACIONAL……. Las intensas lluvias continúan causando estragos en La Libertad. Un deslizamiento de tierra en la carretera Llacuabamba - Retamas, cerca de la curva 8 en Pataz, ha bloqueado 300 metros de la vía nacional.  Además, el río Llacuabamba se desbordó, afectando seriamente la zona y dejando aisladas a comunidades como Llacuabamba, Retamas y Pataz. Las lluvias también provocaron un huaico que destruyó todo a su paso en el caserío El Encanto, en la comunidad de Llacuabamba. Afortunadamente, no se reportan víctimas, pero varias viviendas construidas cerca del río están al borde del colapso."
huaico,dataset\huaico\928c01025128444fe3a5efdb3ccb52a0.jpg,Huaico en Pataz deja un muerto y destruye vías de comunicación Las autoridades locales continúan monitoreando la situación y coordinando esfuerzos para atender a los afectados.
huaico,dataset\huaico\b6fa88f909d507bc3c9e0ec1b4d79c7c.jpg,"#Tragedia | Dos mujeres han perdido la vida sepultadas por un huaico en el anexo de La Soledad, distrito de Parcoy, en Pataz.   La tragedia se produjo el pasado 14 de febrero. No obstante, recién esta noche se halló los cadáveres al removerse la tierra. Una tercera persona sobrevivió. Además, 40 kilómetros de carretera han quedado bloqueados.  #PATAZ #Trujillo #LaLibertad #emergencia #huaico"
huaico,dataset\huaico\58d69bf0f127e706d2ac79bd4c611553.jpg,"#Loúltimo|| Huaico en Pataz causa la mu3rte de una persona Un huaico en el anexo de Santa María, en el distrito de Pataz, dejó una víctima mortal, según informó el Centro de Operaciones de Emergencia Regional (COER) La Libertad. El deslizamiento ocurrió el último martes, pero recién fue reportado este miércoles. El Jefe de la Oficina de Defensa Civil de la Municipalidad Distrital de Pataz se encuentra en la zona recopilando información sobre el impacto del desastre, mientras que el COER La Libertad continúa con el monitoreo de la emergencia.  Tú también puedes ser parte de la noticia enviándonos fotos y videos a nuestro Whatsapp Noticias:   939262484."
huaico,dataset\huaico\f5d99591236e451d8ca204fdf867fdc5.jpg,"ESTRAGOS DE LA NATURALEZA...!! Un huaico dejó a 136 personas aisladas, 240 metros de vía vecinal bloqueada por derrumbe y 43 estudiantes desde los 3 años hasta los 18 que no tienen acceso a sus colegios. La emergencia se registró en el anexo Manchibamba, distrito de Tayabamba, provincia de Pataz. Las autoridades también reportaron que un puente vehicular y tres peatonales están afectados, mientras que ya se registran viviendas colapsadas y afectadas."
huaico,dataset\huaico\bca9985d3392e1968d8a91a2ce54c7fe.jpg,"Huaico en Parcoy deja vía afectada y tránsito interrumpido El Centro de Operaciones de Emergencia Regional (COER) La Libertad  reportó que hoy al mediodía, se registró un huaico en el sector La Encanto del Anexo la Soledad, en el caserío de la Comunidad Campesina de Llacuabamba, en el distrito Parcoy, Provincia de Pataz. Este hecho causó la afectación de la vía vecinal generando la interrupción del tránsito. No se registra daños a la salud y la vida."
huaico,dataset\huaico\3540e400465ce21f86bc50463d69f48a.jpg,"((( )))  Pataz incomunicado por Huaicos   Lo advirtió el Servicio Nacional de Meteorología e Hidrología del Perú (Senamhi), las intensas lluvias que afectan el ande liberteño ya están causando serios daños en varias localidades, especialmente en los accesos al distrito de Pataz. Un huaico se registró en el sector Mama Lucha, ubicado en el distrito de Pataz, en la provincia de Pataz, afectando aproximadamente 20 metros de la vía LI-125. El evento provocó la interrupción del tránsito en esta importante carretera, dejando incomunicado el distrito con otras zonas de la región. A través del Centro de Operaciones de Emergencia Regional (COER) La Libertad, se reportó el incidente y de inmediato, la Municipalidad Distrital de Pataz desplegó maquinaria pesada (cargador frontal) para realizar trabajos de limpieza y rehabilitar la vía. En las imágenes enviadas por el personal de transporte de la municipalidad de Pataz se puede observar el peligro que enfrentan los conductores, quienes, en muchos casos, realizan maniobras arriesgadas para continuar su trayecto, poniendo en riesgo sus vidas y la de sus pasajeros. El alcalde del distrito de Pataz, Segundo Armas Villalobos, informó que se están realizando esfuerzos continuos con maquinaria pesada como cargadores frontales y retroexcavadoras para rehabilitar las vías en los diferentes tramos afectados. Por otro lado, en la zona se encuentra atascado un bus de la empresa de transporte en un el cauce del río.  ""Necesitamos todo el apoyo con maquinaria y que el COER La Libertad priorice las atenciones hacia nuestro distrito"", afirmó Armas Villalobos."
huaico,dataset\huaico\f5a2044601f92bcd5c0c0e2baa426dd0.jpg,#seguidores #Perú #abancayapurimac #ABANCAY #naturaleza
huaico,dataset\huaico\bd4c6e0655a878d7ba94fd96e9298b6d.jpg,"HUAICO CASI ARRASTRA BUS,       PASAJEROS SE SALVAN DE MILAGRO EN       HUANCABAMBA . VIVIERON TOTAL DESESPERACIÓN POR ESCAPAR DEL BUS EN PELIGRO DE CAER Una emergencia se vivió en la zona del Tambo, provincia de Huancabamba, en la región Piura, cuando un huaico sorprendió a decenas de pasajeros que viajaban en bus interprovincial. El deslizamiento de tierra y lodo ocurrió alrededor de las 3:30 p. m. y afectó a tres buses de las empresas Huamantanga, GH Bus y Móvil Tour, que se dirigían de Chiclayo a Jaén. Afortunadamente, los conductores de los buses lograron reaccionar rápidamente y detener los vehículos antes de ser arrastrados por el huaico."
huaico,dataset\huaico\744b537cdabe62629cfa15487b116da5.jpg,"OCUCAJE - ICA  Esta madruga 1:30 am Un bus interprovincial que cubría la ruta Arequipa-Lima, fue arrastrado por un huaico en la Panamericana Sur, KM 337 en el distrito de Ocucaje, Ica.  la policía carretera de villacuri  acudieron auxiliar y evacuar a los 43 pasajeros de la empresa cruz del sur"
huaico,dataset\huaico\b3749f819288aae6d083d61aa2eb52c5.jpg,"ICA || BONO DE 500 SOLES PARA DAMNIFICADOS POR LLUVIAS Y HUAICO. El ministro de Vivienda, Durich Whittembury, llegó a Nasca para inspeccionar los daños ocasionados por el huaico en los sectores más afectados. Durante su recorrido en El Ingenio, anunció que se buscará declarar en estado de emergencia la provincia, medida que permitirá otorgar bonos de arrendamiento excepcional a las familias damnificadas. ""El Ministerio de Vivienda va a impulsar, junto a otros ministerios, que la provincia de Nasca sea declarada en estado de emergencia para otorgar los bonos de arrendamiento excepcional"", aseguró Whittembury."
huaico,dataset\huaico\6884b016d7bba85c28413ee03f325db2.jpg,"Huaico arrasa con todo en plena Carretera Central, a la altura de Ambo  El deslizamiento ha dejado a pasajeros y transportistas atrapados, mientras familias con niños y adultos mayores se ven obligadas a cruzar a pie. Las autoridades advierten el riesgo de nuevos derrumbes y urgen maquinaria para despejar la vía. #Huaico #CarreteraCentral #Huánuco #Emergencia #ÚltimaHora"
huaico,dataset\huaico\22beca140dce722e25ce3791c7d61a64.jpg,"#ANCASH HUAICO EN EL CASERÍO DE HUALLAGA DEL DISTRITO DE SAN MARCOS PROVINCIA HUARI, ÁNCASH.  Varias familias quedaron damnificadas, ya que los escombros afectaron las viviendas de los pobladores locales."
huaico,dataset\huaico\d7a12c519064ab8ebd7914aa8ab39509.jpg,(( )) #Atencion | Tránsito restringido en vía Los Libertadores en el sector de Quitasol. Se pone en conocimiento a transportistas a tomar sus precauciones  #Urgente.  #Huaico.  #vialibertadores
huaico,dataset\huaico\443bf3fa5455565eeb00d9eb36b6a652.jpg,"#Información #Huancavelica HUAICO CAE SOBRE CAMIÓN Y SE SALVA DE CAER AL RÍO MANTARO   La noche del jueves 13 de marzo un camión y su ocupante casi sufren una terrible tragedia. Un huaico cayó sobre el vehículo en la zona de Izcuchaca que casi lo termina arrastrando al río Mantaro. El camión sufrió serios daños. Esta vía conecta Huancayo con Huancavelica, varios vehículos quedaron varados largas horas."
huaico,dataset\huaico\250323997373acea36a232d3e5ba8c33.jpg,"La carretera Huancayo - Huancavelica, bloqueado por el deslizamiento de tierra en Izcuchaca Carretera obstaculizadi de tierra y piedras producto de un huaico bloqueó por completo la carretera Huancayo-Huancavelica. Altura del kilómetro 188 de la ruta nacional PE-3S. por lo que el tránsito en ambos carriles se encuentra restringido y afecta a cientos de vehículos y pasajeros que circulaban por la zona.  El  bloqueo se encuentra en el sector de Izcuchaca, por lo que se pide a las autoridades respectivas mandar maquinaria para liberar la vía. Fuente: Group 10"
huaico,dataset\huaico\7038cff451aae17943b72fe6a9deda7f.jpg,"#LoÚltimo  #Huancayo #Ayacucho CAIDA DE HUAICO BLOQUEA VÍA  HUANCAYO -AYACUCHO Cerca de cien vehículo entre autos, camiones y buses que partieron de Huancayo a Ayacucho y viceversa se quedaron varados a la altura de Anco por la caída de huaico en la zona lo que bloquea la carretera."
huaico,dataset\huaico\8a373992a2531f2b8989cf26dce7d013.jpg,". HUAICO ARRASA CON EL RÍO TIERRAS BLANCAS EN #NASCA Nasca, Perú - La tarde de este jueves 6 de febrero, un huaico de gran magnitud descendió a través del cauce del río Tierras Blancas, impactando diversas zonas de la provincia de Nasca. El deslizamiento de lodo y piedras, provocado por las intensas lluvias en la sierra, generó alarma entre los habitantes y autoridades locales, quienes monitorean de cerca la situación ante posibles afectaciones a viviendas e infraestructuras. Se recomienda a la población mantenerse alerta y seguir las indicaciones de las autoridades para evitar riesgos. #Huiaco"
huaico,dataset\huaico\822c1bdda8aca82bba57ddc6f4b686fd.jpg,Huaico en Arequipa
huaico,dataset\huaico\5b8103f8f3b712c9debc685d89911f47.jpg,". HUAICO ARRASA CON EL RÍO TIERRAS BLANCAS EN NASCA Nasca, Perú - La tarde de este jueves 6 de febrero, un huaico de gran magnitud descendió a través del cauce del río Tierras Blancas, impactando diversas zonas de la provincia de Nasca. El deslizamiento de lodo y piedras, provocado por las intensas lluvias en la sierra, generó alarma entre los habitantes y autoridades locales, quienes monitorean de cerca la situación ante posibles afectaciones a viviendas e infraestructuras. Se recomienda a la población mantenerse alerta y seguir las indicaciones de las autoridades para evitar riesgos."
